2711,ESTA,medium_airport,Ängelholm-Helsingborg Airport,56.29610061645508,12.847100257873535,68,EU,SE,SE-M,Ängelholm,yes,ESTA,AGH,0,,http://www.lfv.se/templates/LFV_AirportStartPage____4777.aspx,http://en.wikipedia.org/wiki/%C3%84ngelholm-Helsingborg_Airport,"ESDB, Ängelholm Air Base"
41510,SMWA,small_airport,Wageningen Airstrip,5.76666688919,-56.6333312988,6,SA,SR,SR-NI,Wageningen,yes,SMWA,AGI,0,,,http://en.wikipedia.org/wiki/Wageningen_Airstrip,
30621,RORA,small_airport,Aguni Airport,26.5925006866,127.240997314,38,AS,JP,JP-47,Aguni,yes,RORA,AGJ,0,,,http://en.wikipedia.org/wiki/Aguni_Airport,
301651,AGK,small_airport,Kagua Airport,-6.396388888890001,143.853611111,5350,OC,PG,PG-SHM,Kagua,no,,AGK,0,,,,
301652,AGL,small_airport,Wanigela Airport,-9.3375,149.155555556,53,OC,PG,PG-NPP,,no,AYWG,AGL,0,WGL,,http://en.wikipedia.org/wiki/Wanigela_Airport,
42247,BGAM,heliport,Tasiilaq Heliport,65.61229608469999,-37.6183354855,24,NA,GL,GL-U-A,Tasiilaq,yes,BGAM,AGM,0,,http://airgreenland.com/om_rejsen/efter_rejsen/din_destination_/tasiilaq/,http://en.wikipedia.org/wiki/Tasiilaq_Heliport,Ammassalik Island
16093,PAGN,seaplane_base,Angoon Seaplane Base,57.50360107421875,-134.5850067138672,,NA,US,US-AK,Angoon,no,PAGN,AGN,0,AGN,,,
19251,KAGO,small_airport,Magnolia Municipal Airport,33.22800064,-93.21700287,319,NA,US,US-AR,Magnolia,no,KAGO,AGO,0,AGO,,http://en.wikipedia.org/wiki/Magnolia_Municipal_Airport,
4020,LEMG,large_airport,Málaga Airport,36.67490005493164,-4.499110221862793,53,EU,ES,ES-AN,Málaga,yes,LEMG,AGP,0,,,http://en.wikipedia.org/wiki/M%C3%A1laga_Airport,Costa del Sol
4249,LGAG,closed,Agrinion Air Base,38.602001,21.3512001,154,EU,GR,GR-01,Agrinion,yes,LGAG,AGQ,0,,,,Agrinio
26537,VIAG,medium_airport,Agra Airport,27.155799865722656,77.96089935302734,551,AS,IN,IN-UP,,no,VIAG,AGR,0,,,http://en.wikipedia.org/wiki/Agra_Airport,"Kheria Airport, Agra Air Force Station"
3368,KAGS,large_airport,Augusta Regional At Bush Field,33.36989974975586,-81.9645004272461,144,NA,US,US-GA,Augusta,yes,KAGS,AGS,0,AGS,,http://en.wikipedia.org/wiki/Augusta_Regional_Airport,
6091,SGES,medium_airport,Guarani International Airport,-25.459999084472656,-54.84000015258789,846,SA,PY,PY-10,Ciudad del Este,yes,SGES,AGT,0,,,http://en.wikipedia.org/wiki/Guarani_International_Airport,
4691,MMAS,medium_airport,Jesus Teran International Airport,21.7056007385,-102.318000793,6112,NA,MX,MX-AGU,Aguascalientes,yes,MMAS,AGU,0,,,http://en.wikipedia.org/wiki/Lic._Jes%C3%BAs_Ter%C3%A1n_Peredo_International_Airport,
6249,SVAC,medium_airport,Oswaldo Guevara Mujica Airport,9.553375244140625,-69.23786926269531,640,SA,VE,VE-P,Acarigua,yes,SVAC,AGV,0,,,,
30622,AU-AGW,small_airport,Agnew Airport,-12.145600318908691,142.1490020751953,,OC,AU,AU-QLD,Agnew,no,,AGW,0,,,,
26602,VOAT,medium_airport,Agatti Airport,10.823699951171875,72.1760025024414,14,AS,IN,IN-LD,,no,VOAT,AGX,0,,,http://en.wikipedia.org/wiki/Agatti_Aerodrome,
314491,AGY,small_airport,Argyle Downs Airport,-16.514,128.9245,407,OC,AU,AU-WA,Argyle Downs,no,,AGY,0,,,http://en.wikipedia.org/wiki/Argyle_Downs_Airport,
2768,FAAG,medium_airport,Aggeneys Airport,-29.28179931640625,18.813899993896484,2648,AF,ZA,ZA-NC,Aggeneys,no,FAAG,AGZ,0,,,,
5082,OEAB,medium_airport,Abha Regional Airport,18.240400314299997,42.65660095210001,6858,AS,SA,SA-14,Abha,yes,OEAB,AHB,0,,,http://en.wikipedia.org/wiki/Abha_Regional_Airport,
19254,KAHC,small_airport,Amedee Army Air Field,40.26620102,-120.1529999,4012,NA,US,US-CA,Herlong,no,KAHC,AHC,0,AHC,,http://en.wikipedia.org/wiki/Amedee_Army_Airfield,
18462,K1F0,small_airport,Ardmore Downtown Executive Airport,34.1469993591,-97.1227035522,844,NA,US,US-OK,Ardmore,no,,AHD,0,1F0,,http://en.wikipedia.org/wiki/Ardmore_Downtown_Executive_Airport,
4997,NTHE,medium_airport,Ahe Airport,-14.428099632263184,-146.2570037841797,11,OC,PF,PF-U-A,Ahe Atoll,yes,NTHE,AHE,0,,http://www.sia.aviation-civile.gouv.fr/aip/enligne/PDF_AIPparSSection/AIP%20PAC-P/AD/2/0703_AD%202.NTHE.pdf,http://en.wikipedia.org/wiki/Ahe_Airport,Tenukupara
18661,K37V,small_airport,Arapahoe Municipal Airport,40.339500427199994,-99.90650177,2270,NA,US,US-NE,Arapahoe,no,,AHF,0,37V,,http://en.wikipedia.org/wiki/Arapahoe_Municipal_Airport,
19255,KAHH,small_airport,Amery Municipal Airport,45.2811012268,-92.37539672850001,1088,NA,US,US-WI,Amery,no,KAHH,AHH,0,AHH,,http://en.wikipedia.org/wiki/Amery_Municipal_Airport,
30623,WAPA,small_airport,Amahai Airport,-3.34800004959,128.925994873,29,AS,ID,ID-MA,Amahai-Seram Island,no,WAPA,AHI,0,,,http://en.wikipedia.org/wiki/Amahai_Airport,
312371,AHJ,medium_airport,Hongyuan Airport,32.53154,102.35224,11600,AS,CN,CN-51,Aba,no,ZUHY,AHJ,0,,,http://en.wikipedia.org/wiki/Hongyuan_Airport,
30624,SYAH,small_airport,Aishalton Airport,2.486530065536499,-59.31340026855469,587,SA,GY,GY-UT,Aishalton,no,SYAH,AHL,0,,,,
20987,KS03,small_airport,Ashland Municipal Sumner Parker Field,42.190299987799996,-122.661003113,1885,NA,US,US-OR,Ashland,no,KS03,AHM,0,S03,,http://en.wikipedia.org/wiki/Ashland_Municipal_Airport,
3369,KAHN,medium_airport,Athens Ben Epps Airport,33.94860076904297,-83.32630157470703,808,NA,US,US-GA,Athens,yes,KAHN,AHN,0,AHN,,http://en.wikipedia.org/wiki/Athens-Ben_Epps_Airport,
4330,LIEA,medium_airport,Alghero-Fertilia Airport,40.6320991516,8.29076957703,87,EU,IT,IT-88,Alghero,yes,LIEA,AHO,0,,http://www.aeroportodialghero.it/home_en.asp,http://en.wikipedia.org/wiki/Alghero-Fertilia_Airport,"Alghero Airport, Sardinia, Alghero - Riviera del Corallo Airport"
30625,MHAH,small_airport,Ahuas Airport,15.472200393676758,-84.35220336914062,98,NA,HN,HN-GD,Ahuas,yes,MHAH,AHS,0,,,,
299322,US-0133,closed,Amchitka Army Airfield,51.3777777778,179.259166667,215,NA,US,US-AK,Amchitka Island,no,,AHT,0,,,http://en.wikipedia.org/wiki/Amchitka_Army_Airfield,
3119,GMTA,medium_airport,Cherif Al Idrissi Airport,35.177101135253906,-3.83951997756958,95,AF,MA,MA-HOC,Al Hoceima,yes,GMTA,AHU,0,,,http://en.wikipedia.org/wiki/Cherif_Al_Idrissi_Airport,
299324,AHY,small_airport,Ambatolhy Airport,-20.015833333299998,45.535,340,AF,MG,MG-U,Ambatolahy,no,,AHY,0,,,,
28891,LFHU,small_airport,L'alpe D'huez Airport,45.08829879760742,6.084720134735107,6102,EU,FR,FR-V,Bourg,no,LFHU,AHZ,0,,,,
19257,KAIA,small_airport,Alliance Municipal Airport,42.0531997681,-102.804000854,3931,NA,US,US-NE,Alliance,no,KAIA,AIA,0,AIA,,http://en.wikipedia.org/wiki/Alliance_Municipal_Airport,
19259,KAID,small_airport,Anderson Municipal Darlington Field,40.10860061649999,-85.6129989624,919,NA,US,US-IN,Anderson,no,KAID,AID,0,AID,,http://en.wikipedia.org/wiki/Anderson_Municipal_Airport,
46170,AIE,small_airport,Aiome Airport,-5.145699978,144.7307003,350,OC,PG,PG-MPM,Aiome,no,AYAO,AIE,0,AIO,,http://en.wikipedia.org/wiki/Aiome_Airport,
45622,SNAX,small_airport,Marcelo Pires Halzhausen Airport,-22.64,-50.453056,1850,SA,BR,BR-SP,Assis,no,SNAX,AIF,0,SNAX,,https://en.wikipedia.org/wiki/Assis_Airport,"SBAS, Assis Airport"
30626,FEFY,small_airport,Yalinga Airport,6.519999980926514,23.260000228881836,1975,AF,CF,CF-HK,Yalinga,no,FEFY,AIG,0,,,http://en.wikipedia.org/wiki/Yalinga_Airport,
301654,AIH,small_airport,Aiambak Airport,-7.342777777779999,141.2675,90,OC,PG,PG-WPD,Aiambak,no,AYAK,AIH,0,AMB,,http://en.wikipedia.org/wiki/Aiambak_Airport,
39580,HDAS,small_airport,Ali-Sabieh Airport,11.1468888889,42.72,2320,AF,DJ,DJ-AS,Ali-Sabieh,no,HDAS,AII,0,,,http://en.wikipedia.org/wiki/Ali-Sabieh_Airport,
19261,KAIK,small_airport,Aiken Municipal Airport,33.6493988037,-81.68499755859999,528,NA,US,US-SC,Aiken,no,KAIK,AIK,0,AIK,,http://en.wikipedia.org/wiki/Aiken_Municipal_Airport,Aiken Air Force Station
42184,PA-0003,small_airport,Alligandi Airport,9.2226,-78.0236,55,NA,PA,PA-KY,Alligandi,no,,AIL,0,,,,
35201,MH-AIM,small_airport,Ailuk Airport,10.21679973602295,169.98300170898438,,OC,MH,MH-ALK,Ailuk Island,yes,,AIM,0,,,http://en.wikipedia.org/wiki/Ailuk_Airport,
5422,PAWI,medium_airport,Wainwright Airport,70.6380004883,-159.994995117,41,NA,US,US-AK,Wainwright,no,PAWI,AIN,0,AWI,,http://en.wikipedia.org/wiki/Wainwright_Airport_(Alaska),
19262,KAIO,small_airport,Atlantic Municipal Airport,41.40729904,-95.04689789,1165,NA,US,US-IA,Atlantic,no,KAIO,AIO,0,AIO,,http://en.wikipedia.org/wiki/Atlantic_Municipal_Airport,
299328,AIP,small_airport,Ailinglaplap Airport,7.279421591760001,168.825699985,16,OC,MH,MH-ALL,Bigatyelang Island,no,,AIP,0,,,,
30627,SWRP,small_airport,Aripuanã Airport,-10.250277519226074,-59.383888244628906,623,SA,BR,BR-MT,Aripuanã,no,SWRP,AIR,0,SWRP,,,
30628,NGTR,small_airport,Arorae Island Airport,-2.61611008644104,176.80299377441406,,OC,KI,KI-G,Arorae Island,no,NGTR,AIS,0,,,,
4957,NCAI,small_airport,Aitutaki Airport,-18.830900192260742,-159.76400756835938,14,OC,CK,CK-U-A,Aitutaki,yes,NCAI,AIT,0,,,http://en.wikipedia.org/wiki/Aitutaki_Airport,
30629,NCAT,small_airport,Enua Airport,-19.96780014038086,-158.11900329589844,36,OC,CK,CK-U-A,Atiu Island,yes,NCAT,AIU,0,,,http://en.wikipedia.org/wiki/Enua_Airport,
19264,KAIV,small_airport,George Downer Airport,33.1064987183,-88.19779968259999,150,NA,US,US-AL,Aliceville,no,KAIV,AIV,0,AIV,,,
315385,FYAA,small_airport,Ai-Ais Airport,-27.995,17.5966,2000,AF,NA,NA-KU,Ai-Ais,no,FYAA,AIW,0,,,,
19265,KAIY,closed,Atlantic City Municipal Bader Field,39.3600006104,-74.4561004639,8,NA,US,US-NJ,Atlantic City,no,KAIY,AIY,0,AIY,,http://en.wikipedia.org/wiki/Bader_Field,
19266,KAIZ,small_airport,Lee C Fine Memorial Airport,38.0960006714,-92.54949951170002,869,NA,US,US-MO,Kaiser Lake Ozark,no,KAIZ,AIZ,0,AIZ,,http://en.wikipedia.org/wiki/Lee_C._Fine_Memorial_Airport,
4126,LFKJ,medium_airport,Ajaccio-Napoléon Bonaparte Airport,41.92359924316406,8.8029203414917,18,EU,FR,FR-H,Ajaccio/Napoléon Bonaparte,yes,LFKJ,AJA,0,,,http://en.wikipedia.org/wiki/Ajaccio_-_Campo_dell'Oro_Airport,
5119,OESK,medium_airport,Al-Jawf Domestic Airport,29.78510093688965,40.099998474121094,2261,AS,SA,SA-12,Al-Jawf,yes,OESK,AJF,0,,,http://en.wikipedia.org/wiki/Al-Jawf_Domestic_Airport,Al Jouf Airport
4560,LTCO,medium_airport,Ağrı Airport,39.654541015625,43.025978088378906,5462,AS,TR,TR-04,,yes,LTCO,AJI,0,,,http://en.wikipedia.org/wiki/A%C4%9Fr%C4%B1_Airport,
30630,GQNJ,small_airport,Akjoujt Airport,19.733016967773438,-14.383249282836914,403,AF,MR,MR-12,Akjoujt,no,GQNJ,AJJ,0,,,http://en.wikipedia.org/wiki/Akjoujt_Airport,
5161,OIHR,small_airport,Arak Airport,34.138099670410156,49.8473014831543,5440,AS,IR,IR-22,Araak,no,OIHR,AJK,0,,,,
26510,VELP,medium_airport,Lengpui Airport,23.840599060099997,92.6196975708,1398,AS,IN,IN-MZ,Aizawl,yes,VELP,AJL,0,,http://www.aai.aero/allAirports/lengpui.jsp,http://en.wikipedia.org/wiki/Lengpui_Airport,
2903,FMCV,medium_airport,Ouani Airport,-12.131699562072754,44.430301666259766,62,AF,KM,KM-A,Ouani,yes,FMCV,AJN,0,,,http://en.wikipedia.org/wiki/Ouani_Airport,
2691,ESNX,medium_airport,Arvidsjaur Airport,65.59030151367188,19.28190040588379,1245,EU,SE,SE-BD,Arvidsjaur,yes,ESNX,AJR,0,,,http://en.wikipedia.org/wiki/Arvidsjaur_Airport,
30631,MX-AJS,small_airport,Abreojos Airport,26.72719955444336,-113.55899810791016,,NA,MX,MX-BCS,Abreojos,no,,AJS,0,,,,
5862,SBAR,medium_airport,Santa Maria Airport,-10.984000206,-37.0703010559,23,SA,BR,BR-SE,Aracaju,yes,SBAR,AJU,0,,,,
2127,DRZA,medium_airport,Mano Dayak International Airport,16.965999603271484,8.000109672546387,1657,AF,NE,NE-1,Agadez,yes,DRZA,AJY,0,,,http://en.wikipedia.org/wiki/Mano_Dayak_International_Airport,
30632,ZLAK,small_airport,Ankang Airport,32.708099365234375,108.93099975585938,,AS,CN,CN-61,Ankang,yes,ZLAK,AKA,0,,,,
16190,PAAK,small_airport,Atka Airport,52.22029877,-174.2059937,57,NA,US,US-AK,Atka,no,PAAK,AKB,0,AKA,,http://en.wikipedia.org/wiki/Atka_Airport,
3370,KAKR,medium_airport,Akron Fulton International Airport,41.0374984741,-81.4669036865,1067,NA,US,US-OH,Akron,no,KAKR,AKC,0,AKR,,http://en.wikipedia.org/wiki/Akron_Fulton_International_Airport,
26432,VAAK,medium_airport,Akola Airport,20.698999404907227,77.05860137939453,999,AS,IN,IN-MM,,no,VAAK,AKD,0,,,,
30633,GA-AKE,small_airport,Akieni Airport,-1.13967001438,13.9035997391,1660,AF,GA,GA-2,Akieni,no,FOGA,AKE,0,,,http://en.wikipedia.org/wiki/Akieni_Airport,
3222,HLKF,medium_airport,Kufra Airport,24.178699493408203,23.31399917602539,1367,AF,LY,LY-KF,Kufra,yes,HLKF,AKF,0,,,http://en.wikipedia.org/wiki/Kufra_Airport,
42760,PG-AKG,small_airport,Anguganak Airport,-3.5928030014,142.254516602,1616,OC,PG,PG-SAN,Anguganak,no,AYGU,AKG,0,AGK,,,
5109,OEPS,medium_airport,Prince Sultan Air Base,24.062700271606445,47.580501556396484,1651,AS,SA,SA-01,,no,OEPS,AKH,0,,,,OEKH
16191,PFAK,small_airport,Akiak Airport,60.9029006958,-161.231002808,30,NA,US,US-AK,Akiak,no,PFAK,AKI,0,AKI,,http://en.wikipedia.org/wiki/Akiak_Airport,
5558,RJEC,medium_airport,Asahikawa Airport,43.670799255371094,142.44700622558594,721,AS,JP,JP-01,Asahikawa / Hokkaidō,yes,RJEC,AKJ,0,,,http://en.wikipedia.org/wiki/Asahikawa_Airport,
16192,PAKH,small_airport,Akhiok Airport,56.9387016296,-154.182998657,44,NA,US,US-AK,Akhiok,no,PAKH,AKK,0,AKK,,http://en.wikipedia.org/wiki/Akhiok_Airport,
5023,NZAA,large_airport,Auckland International Airport,-37.008098602299995,174.792007446,23,OC,NZ,NZ-AUK,Auckland,yes,NZAA,AKL,0,,http://www.auckland-airport.co.nz/,http://en.wikipedia.org/wiki/Auckland_International_Airport,
301754,AKM,small_airport,Zakuoma Airport,10.8902777778,19.8172222222,1370,AF,TD,TD-SA,ZaKouma,no,,AKM,0,,,http://en.wikipedia.org/wiki/Zakouma_Airport,
5380,PAKN,medium_airport,King Salmon Airport,58.67679977,-156.6490021,73,NA,US,US-AK,King Salmon,yes,PAKN,AKN,0,AKN,,http://en.wikipedia.org/wiki/King_Salmon_Airport,
19272,KAKO,small_airport,Colorado Plains Regional Airport,40.1755981445,-103.222000122,4714,NA,US,US-CO,Akron,no,KAKO,AKO,0,AKO,http://www.co.washington.co.us/airport.htm,http://en.wikipedia.org/wiki/Colorado_Plains_Regional_Airport,
5381,PAKP,medium_airport,Anaktuvuk Pass Airport,68.13359833,-151.7429962,2102,NA,US,US-AK,Anaktuvuk Pass,no,PAKP,AKP,0,AKP,,http://en.wikipedia.org/wiki/Anaktuvuk_Pass_Airport,
41363,ID-AKQ,small_airport,Gunung Batin Airport,-4.61113977432251,105.23200225830078,99,AS,ID,ID-LA,Astraksetra-Sumatra Island,no,,AKQ,0,,,,
2105,DNAK,medium_airport,Akure Airport,7.246739864349365,5.3010101318359375,1100,AF,NG,NG-ON,Akure,yes,DNAK,AKR,0,,http://www.faannigeria.org/nigeria-airport.php?airport=21,http://en.wikipedia.org/wiki/Akure_Airport,
30634,AGGA,small_airport,Auki Airport,-8.70256996155,160.682006836,5,OC,SB,SB-ML,Auki,yes,AGGA,AKS,0,,,http://en.wikipedia.org/wiki/Auki_Airport,
3982,LCRA,large_airport,RAF Akrotiri,34.590401,32.9879,76,EU,GB,GB-U-A,Akrotiri,yes,LCRA,AKT,0,,http://www.raf.mod.uk/rafakrotiri/passengerinformation/,http://en.wikipedia.org/wiki/Akrotiri,"Royal Air Force,"
30635,ZWAK,medium_airport,Aksu Airport,41.26250076293945,80.29170227050781,,AS,CN,CN-65,Aksu,yes,ZWAK,AKU,0,,,http://en.wikipedia.org/wiki/Aksu_Airport,"Ak-su, Akshu, Aqsu, Bharuka, Po-lu-chia, Aksu Wensu Air Base"
1791,CYKO,medium_airport,Akulivik Airport,60.818599700927734,-78.14859771728516,75,NA,CA,CA-QC,Akulivik,yes,CYKO,AKV,0,,,http://en.wikipedia.org/wiki/Akulivik_Airport,YKO
5132,OIAG,medium_airport,Aghajari Airport,30.744400024399997,49.6772003174,88,AS,IR,IR-10,"Aghajari,",no,OIAG,AKW,0,,,http://en.wikipedia.org/wiki/Aghajari_Airport,
6438,UATT,medium_airport,Aktobe Airport,50.24580001831055,57.20669937133789,738,AS,KZ,KZ-AKT,Aktyuinsk,yes,UATT,AKX,0,,,http://en.wikipedia.org/wiki/Aktobe_Airport,"Aktyubinsk Airport, Aktubinsk Airport, Аэропорт Актюбинск"
26740,VYSW,medium_airport,Sittwe Airport,20.132699966430664,92.87259674072266,27,AS,MM,MM-16,Sittwe,yes,VYSW,AKY,0,,,http://en.wikipedia.org/wiki/Sittwe_Airport,
6421,UAAA,large_airport,Almaty Airport,43.35210037231445,77.04049682617188,2234,AS,KZ,KZ-ALM,Almaty,yes,UAAA,ALA,0,,,http://en.wikipedia.org/wiki/Almaty_International_Airport,Alma Ata
3371,KALB,medium_airport,Albany International Airport,42.74829864501953,-73.80169677734375,285,NA,US,US-NY,Albany,yes,KALB,ALB,0,ALB,http://www.albanyairport.com/,http://en.wikipedia.org/wiki/Albany_International_Airport,
3997,LEAL,large_airport,Alicante International Airport,38.28219985961914,-0.5581560134887695,142,EU,ES,ES-V,Alicante,yes,LEAL,ALC,0,,http://www.aena.es/csee/Satellite?cid=1049437849176&pagename=subHome&Language=EN_GB&SiteName=ALC&c=Page,http://en.wikipedia.org/wiki/Alicante_Airport,
30636,SPAR,small_airport,Alerta Airport,-11.682999610900879,-69.33300018310547,797,SA,PE,PE-MDD,Fortaleza,no,SPAR,ALD,0,,,,
19696,KE38,small_airport,Alpine Casparis Municipal Airport,30.384199142499998,-103.683998108,4515,NA,US,US-TX,Alpine,no,,ALE,0,E38,http://www.ci.alpine.tx.us/airport.shtml,http://en.wikipedia.org/wiki/Alpine-Casparis_Municipal_Airport,
2566,ENAT,medium_airport,Alta Airport,69.976097106934,23.371700286865,9,EU,NO,NO-20,Alta,yes,ENAT,ALF,0,,https://avinor.no/en/airport/alta-airport/,http://en.wikipedia.org/wiki/Alta_Airport,
2050,DAAG,large_airport,Houari Boumediene Airport,36.691001892089844,3.215409994125366,82,AF,DZ,DZ-35,Algiers,yes,DAAG,ALG,0,,,http://en.wikipedia.org/wiki/Houari_Boumedienne_Airport,
26888,YABA,medium_airport,Albany Airport,-34.94329833984375,117.80899810791016,233,OC,AU,AU-WA,Albany,yes,YABA,ALH,0,,,http://en.wikipedia.org/wiki/Albany_Airport_(Australia),"ABA, YPAL"
3372,KALI,medium_airport,Alice International Airport,27.740900039699998,-98.02690124510002,178,NA,US,US-TX,Alice,no,KALI,ALI,0,ALI,,http://en.wikipedia.org/wiki/Alice_International_Airport,
2767,FAAB,medium_airport,Alexander Bay Airport,-28.5750007629,16.5333003998,98,AF,ZA,ZA-NC,Alexander Bay,no,FAAB,ALJ,0,,,http://en.wikipedia.org/wiki/Alexander_Bay_Airport,
4343,LIMG,medium_airport,Villanova D'Albenga International Airport,44.0505981445,8.12742996216,148,EU,IT,IT-42,Albenga,yes,LIMG,ALL,0,,http://www.rivierairport.it/,http://en.wikipedia.org/wiki/Villanova_d'Albenga_International_Airport,C. Panero Airport
3373,KALM,medium_airport,Alamogordo White Sands Regional Airport,32.8399009705,-105.990997314,4200,NA,US,US-NM,Alamogordo,no,KALM,ALM,0,ALM,,http://en.wikipedia.org/wiki/Alamogordo-White_Sands_Regional_Airport,
3374,KALN,medium_airport,St Louis Regional Airport,38.89030075069999,-90.0459976196,544,NA,US,US-IL,Alton/St Louis,no,KALN,ALN,0,ALN,,http://en.wikipedia.org/wiki/St._Louis_Regional_Airport,Civic Memorial Airport
3375,KALO,medium_airport,Waterloo Regional Airport,42.557098388671875,-92.40029907226562,873,NA,US,US-IA,Waterloo,yes,KALO,ALO,0,ALO,,http://en.wikipedia.org/wiki/Waterloo_Regional_Airport,
5302,OSAP,large_airport,Aleppo International Airport,36.18069839477539,37.22439956665039,1276,AS,SY,SY-HL,Aleppo,yes,OSAP,ALP,0,,http://www.aleppo-airport.com/en/,http://en.wikipedia.org/wiki/Aleppo_International_Airport,مطار حلب الدولي
477,SSLT,small_airport,Alegrete Novo Airport,-29.812700271599997,-55.8933982849,459,SA,BR,BR-RS,Alegrete,no,SSLT,ALQ,0,SSLT,,http://pt.wikipedia.org/wiki/Aeroporto_Alegrete_Novo,
5038,NZLX,medium_airport,Alexandra Airport,-45.211700439453125,169.3730010986328,752,OC,NZ,NZ-OTA,Alexandra,no,NZLX,ALR,0,,,http://en.wikipedia.org/wiki/Alexandra_Aerodrome,
19275,KALS,medium_airport,San Luis Valley Regional Bergman Field,37.434898376499994,-105.866996765,7539,NA,US,US-CO,Alamosa,no,KALS,ALS,0,ALS,,,http://en.wikipedia.org/wiki/San_Luis_Valley_Regional_Airport
30637,BR-ALT,small_airport,Alenquer Airport,-1.917,-54.7231,55,SA,BR,BR-PA,Alenquer,no,SDWQ,ALT,0,,,,
30638,HCMA,small_airport,Alula Airport,11.9582,50.748,6,AF,SO,SO-BR,Alula,yes,HCMA,ALU,0,,,,
41841,AD-ALV,heliport,Andorra la Vella Heliport,42.500499725299996,1.5171200037,3450,EU,AD,AD-07,Andorra La Vella,no,,ALV,0,,,http://pl.wikipedia.org/wiki/Heliport_Andorra_la_Vella,
3376,KALW,medium_airport,Walla Walla Regional Airport,46.09489822,-118.288002,1194,NA,US,US-WA,Walla Walla,yes,KALW,ALW,0,ALW,,http://en.wikipedia.org/wiki/Walla_Walla_Regional_Airport,
19276,KALX,small_airport,Thomas C Russell Field,32.914699554399995,-85.9629974365,686,NA,US,US-AL,Alexander City,no,KALX,ALX,0,ALX,,http://en.wikipedia.org/wiki/Thomas_C._Russell_Field,
3178,HEAX,medium_airport,El Nouzha Airport,31.183900833129883,29.94890022277832,-6,AF,EG,EG-ALX,Alexandria,yes,HEAX,ALY,0,,,http://en.wikipedia.org/wiki/El_Nouzha_Airport,Alexandria International Airport
16289,ALZ,seaplane_base,Alitak Seaplane Base,56.8995018005,-154.248001099,,NA,US,US-AK,Lazy Bay,no,,ALZ,0,ALZ,,http://en.wikipedia.org/wiki/Alitak_Seaplane_Base,
3377,KAMA,large_airport,Rick Husband Amarillo International Airport,35.219398498535156,-101.70600128173828,3607,NA,US,US-TX,Amarillo,yes,KAMA,AMA,0,AMA,,http://en.wikipedia.org/wiki/Rick_Husband_Amarillo_International_Airport,
2916,FMNE,small_airport,Ambilobe Airport,-13.188400268554688,48.987998962402344,72,AF,MG,MG-D,,no,FMNE,AMB,0,,,,
30639,FTTN,small_airport,Am Timan Airport,11.0340003967,20.274000167799997,1420,AF,TD,TD-SA,Am Timan,no,FTTN,AMC,0,,,http://en.wikipedia.org/wiki/Am_Timan_Airport,
26431,VAAH,medium_airport,Sardar Vallabhbhai Patel International Airport,23.0771999359,72.63469696039999,189,AS,IN,IN-GJ,Ahmedabad,yes,VAAH,AMD,0,,,http://en.wikipedia.org/wiki/Sardar_Vallabhbhai_Patel_International_Airport,Gandhinagar Air Force Station
301755,AME,small_airport,Alto Molocue Airport,-15.6102777778,37.6813888889,1950,AF,MZ,MZ-Q,Alto Molocue,no,,AME,0,,,,
301676,AMF,small_airport,Ama Airport,-4.10111111111,141.67,145,OC,PG,PG-ESW,,no,AYAA,AMF,0,AMA,,,
3159,HAAM,medium_airport,Arba Minch Airport,6.0393900871276855,37.59049987792969,3901,AF,ET,ET-SN,,yes,HAAM,AMH,0,,,http://en.wikipedia.org/wiki/Arba_Minch_Airport,"Gantar,Minghi"
26749,WADA,small_airport,Selaparang Airport,-8.560709953309999,116.095001221,52,AS,ID,ID-NB,Mataram-Lombok Island,no,WADA,AMI,0,,,http://en.wikipedia.org/wiki/Selaparang_Airport,WRRA
273,SNAR,small_airport,Cirilo Queiróz Airport,-16.18389,-40.66722,640,SA,BR,BR-MG,Almenara,no,SNAR,AMJ,0,SNAR,,,
18302,K00C,small_airport,Animas Air Park,37.203201293899994,-107.869003296,6684,NA,US,US-CO,Durango,no,,AMK,0,00C,http://www.websmart66.net/cgi-bin/p/w66p-airportinfo.cgi?d=greggs-flying-service,http://en.wikipedia.org/wiki/Animas_Air_Park,
30640,PA-AML,closed,Puerto Armuelles Airport,8.2680597305298,-82.864898681641,42,NA,PA,PA-4,Puerto Armuelles,no,,AML,0,,,,
5212,OJAI,large_airport,Queen Alia International Airport,31.7226009369,35.9931983948,2395,AS,JO,JO-AM,Amman,yes,OJAI,AMM,0,,,http://en.wikipedia.org/wiki/Queen_Alia_International_Airport,
19278,KAMN,small_airport,Gratiot Community Airport,43.322101593,-84.68800354,754,NA,US,US-MI,Alma,no,KAMN,AMN,0,AMN,http://www.ci.alma.mi.us/1/307/airport.asp,http://en.wikipedia.org/wiki/Gratiot_Community_Airport,
30641,FTTU,small_airport,Mao Airport,14.145600318908691,15.314399719238281,1072,AF,TD,TD-KA,Mao,no,FTTU,AMO,0,,,,
30642,FMSY,small_airport,Ampanihy Airport,-24.69969940185547,44.73419952392578,771,AF,MG,MG-U,Ampanihy,no,FMSY,AMP,0,,,,
26784,WAPP,medium_airport,"Pattimura Airport, Ambon",-3.7102599144,128.089004517,33,AS,ID,ID-MA,Ambon,yes,WAPP,AMQ,0,,,http://en.wikipedia.org/wiki/Pattimura_Airport,
